AREA,PERIMETER,MAJORAXIS,MINORAXIS,ECCENTRICITY,CONVEX_AREA,EXTENT,CLASS
12599,455.281005859375,188.015914916992,86.3744888305664,0.888229548931122,12897,0.621252477169037,Cammeo
14709,515.849975585938,222.722839355469,85.4315567016602,0.923508524894714,14941,0.524796605110168,Cammeo
12047,455.608001708984,195.666076660156,80.2691421508789,0.911979675292969,12339,0.544030010700226,Cammeo
13158,470.996002197266,201.01838684082,84.5030136108398,0.907350659370422,13462,0.619783341884613,Cammeo
15191,501.891998291016,211.723190307617,92.7857055664063,0.898857653141022,15492,0.568376541137695,Cammeo
13837,483.593994140625,204.310928344727,87.2892532348633,0.904139518737793,14139,0.569423854351044,Cammeo
13645,484.325012207031,205.538970947266,85.9219284057617,0.908432185649872,13972,0.54713499546051,Cammeo
16199,511.227996826172,210.001647949219,99.4177551269531,0.880839943885803,16637,0.738264501094818,Cammeo
13169,474.837005615234,201.380111694336,84.4870910644531,0.907736659049988,13505,0.547112584114075,Cammeo
14022,483.019012451172,204.482955932617,88.5692672729492,0.901327788829803,14358,0.704729378223419,Cammeo
12471,445.373992919922,184.992065429687,86.8597564697266,0.882915258407593,12688,0.671784102916718,Cammeo
12706,463.450988769531,194.181457519531,84.8848571777344,0.899392545223236,13011,0.797314286231995,Cammeo
14918,500.27099609375,210.424606323242,91.2105407714844,0.901173055171967,15185,0.640725016593933,Cammeo
14641,505.002014160156,211.583648681641,90.0334320068359,0.904948234558106,15034,0.629557967185974,Cammeo
15216,500.368011474609,208.228424072266,94.3025817871094,0.891571223735809,15558,0.573042571544647,Cammeo
12349,467.665008544922,202.687805175781,78.6749801635742,0.921592652797699,12572,0.548162281513214,Cammeo
13584,478.057006835938,203.836944580078,85.4274215698242,0.907941520214081,13877,0.676325619220734,Cammeo
14138,490.834014892578,206.180847167969,89.3672790527344,0.901181817054749,14523,0.762567400932312,Cammeo
11956,438.89599609375,184.643707275391,83.2184219360352,0.892676830291748,12121,0.577027022838593,Cammeo
10604,425.925994873047,179.151184082031,76.351692199707,0.904635667800903,10830,0.574898362159729,Cammeo
14592,494.440002441406,212.679977416992,88.2873916625977,0.909767329692841,14838,0.745631039142609,Cammeo
12770,458.302001953125,196.632781982422,83.1952819824219,0.906083106994629,12949,0.602870345115662,Cammeo
15143,504.140014648438,207.734176635742,94.1483840942383,0.891400873661041,15628,0.57132613658905,Cammeo
12917,473.234985351563,200.325332641602,83.2011795043945,0.909670650959015,13302,0.666099429130554,Cammeo
15714,501.154998779297,205.013305664062,99.2755432128906,0.874935448169708,16074,0.733887553215027,Cammeo
14655,491.714996337891,200.146896362305,94.7804641723633,0.880764484405518,15181,0.600910305976868,Cammeo
15639,499.139007568359,207.980453491211,96.2903747558594,0.88636976480484,15895,0.706783592700958,Cammeo
15166,502.165008544922,214.139862060547,91.3851089477539,0.904367625713348,15475,0.794863760471344,Cammeo
13742,493.85400390625,212.608001708984,84.8868560791016,0.916835725307465,14272,0.583227217197418,Cammeo
13983,483.667999267578,201.485214233398,89.057014465332,0.89701372385025,14320,0.567491888999939,Cammeo
11386,450.119995117188,195.460433959961,75.842887878418,0.921650230884552,11612,0.512859761714935,Cammeo
15636,513.226989746094,214.383560180664,93.9777603149414,0.898798167705536,15913,0.566275537014008,Cammeo
13507,468.239013671875,197.509246826172,87.9295959472656,0.895434975624085,13735,0.577222228050232,Cammeo
13186,477.334014892578,201.596771240234,84.6699905395508,0.907525599002838,13516,0.541831016540527,Cammeo
14013,458.911010742188,181.95149230957,99.4437637329102,0.837433040142059,14323,0.794387757778168,Cammeo
16053,523.840026855469,220.913772583008,93.8916778564453,0.905186295509338,16496,0.747973144054413,Cammeo
13557,483.908996582031,206.203720092773,84.3873062133789,0.912425696849823,13845,0.552580118179321,Cammeo
13104,476.989013671875,202.425109863281,83.6132888793945,0.910704791545868,13464,0.538815796375275,Cammeo
15167,514.231018066406,220.546524047852,88.9976196289063,0.914965450763702,15456,0.628033101558685,Cammeo
14159,489.436004638672,209.131317138672,87.1146545410156,0.909110605716705,14410,0.547948896884918,Cammeo
14436,485.825988769531,204.469955444336,90.7499237060547,0.896110951900482,14864,0.614480912685394,Cammeo
15320,511.929992675781,218.623153686523,91.1698150634766,0.908898174762726,15740,0.5456423163414,Cammeo
15341,504.463012695313,210.872192382813,93.9865798950195,0.895180404186249,15628,0.768972456455231,Cammeo
14399,484.082000732422,200.173538208008,92.8515930175781,0.885910868644714,14849,0.604796707630158,Cammeo
16835,522.534973144531,216.27165222168,100.432510375977,0.885635375976563,17404,0.735217034816742,Cammeo
13655,471.524993896484,193.196182250977,91.5577545166016,0.880572855472565,14053,0.710975766181946,Cammeo
14276,492.839996337891,208.876953125,88.1210861206055,0.906651496887207,14706,0.582456111907959,Cammeo
12199,454.403991699219,191.909576416016,82.1407623291016,0.903770208358765,12555,0.750522971153259,Cammeo
12223,445.438995361328,185.029083251953,85.3715057373047,0.887194812297821,12460,0.796027362346649,Cammeo
13884,491.618011474609,207.654373168945,86.3434906005859,0.909454345703125,14232,0.542364954948425,Cammeo
15833,530.335021972656,225.223388671875,91.5110626220703,0.913734197616577,16337,0.586407423019409,Cammeo
12861,471.920989990234,193.250915527344,86.4582214355469,0.894339740276337,13330,0.633421957492828,Cammeo
15080,500.006011962891,209.589279174805,92.7966613769531,0.896642744541168,15614,0.732323229312897,Cammeo
16898,526.943969726563,217.871795654297,100.345031738281,0.88762378692627,17274,0.624464154243469,Cammeo
16254,532.778015136719,223.548629760742,94.119499206543,0.907049179077148,16680,0.553685784339905,Cammeo
14274,488.829986572266,203.567855834961,89.9299926757812,0.897128760814667,14529,0.572356522083283,Cammeo
13965,478.576995849609,203.276351928711,88.1075057983398,0.901183843612671,14135,0.807879209518433,Cammeo
13860,484.772003173828,200.776626586914,88.8408279418945,0.896775484085083,14238,0.660881161689758,Cammeo
13568,482.457000732422,201.880477905273,87.0738525390625,0.902201950550079,14068,0.635801315307617,Cammeo
14546,494.167999267578,212.313720703125,87.8722381591797,0.910331785678864,14826,0.625742077827454,Cammeo
16559,524.129028320313,223.637619018555,94.9479064941406,0.905399143695831,16961,0.775088906288147,Cammeo
15308,513.989990234375,219.467910766602,90.0239334106445,0.9119992852211,15720,0.763262867927551,Cammeo
14741,497.225006103516,212.463363647461,89.453727722168,0.907046139240265,15036,0.553714990615845,Cammeo
13397,474.864990234375,200.546264648437,86.3967361450195,0.902444064617157,13762,0.694037199020386,Cammeo
15559,514.278991699219,221.119079589844,90.4638366699219,0.912481427192688,15903,0.775777816772461,Cammeo
13665,482.076995849609,208.96403503418,84.6172637939453,0.914344608783722,13998,0.601214289665222,Cammeo
15390,511.509002685547,214.466094970703,92.4572219848633,0.902302205562592,15788,0.773289144039154,Cammeo
14017,471.813995361328,194.643447875977,92.3601303100586,0.880250453948975,14314,0.708788454532623,Cammeo
14209,496.272003173828,208.822906494141,87.7580337524414,0.907407879829407,14667,0.56573498249054,Cammeo
14786,505.389007568359,214.218383789062,89.4265670776367,0.908697545528412,15177,0.734160900115967,Cammeo
15540,516.315979003906,217.387222290039,92.4734649658203,0.90501207113266,16084,0.632478654384613,Cammeo
17442,539.776000976562,228.593475341797,98.1920471191406,0.903043627738953,17698,0.576252162456512,Cammeo
17082,548.445983886719,230.188720703125,95.7575836181641,0.909366428852081,17576,0.592466711997986,Cammeo
14195,488.459991455078,203.512710571289,89.9586563110352,0.897000432014465,14555,0.717353940010071,Cammeo
15172,504.157989501953,213.224670410156,91.6670608520508,0.902872502803803,15477,0.622441053390503,Cammeo
14434,486.667999267578,201.271957397461,92.733772277832,0.887535810470581,14754,0.625986635684967,Cammeo
12863,457.191009521484,195.700393676758,84.5007934570313,0.901975810527802,13023,0.808586895465851,Cammeo
14019,475.755004882813,194.517929077148,92.8169555664062,0.878814280033112,14308,0.591119945049286,Cammeo
15888,518.554992675781,218.194091796875,94.0568542480469,0.90231865644455,16245,0.557532370090485,Cammeo
13000,460.371002197266,195.098754882813,85.7226486206055,0.898300886154175,13231,0.582855105400085,Cammeo
14806,509.376007080078,214.142425537109,89.6917037963867,0.908059418201447,15594,0.708794116973877,Cammeo
14713,493.212005615234,206.916122436523,91.6484680175781,0.896558344364166,15162,0.594032645225525,Cammeo
13722,482.342987060547,202.278182983398,87.7538909912109,0.900995850563049,14189,0.605667352676392,Cammeo
15713,518.452026367187,218.76725769043,92.4291763305664,0.906362891197205,16038,0.583519041538239,Cammeo
12765,460.346008300781,196.390548706055,83.8989715576172,0.904154896736145,13139,0.574353218078613,Cammeo
13487,473.721984863281,197.119659423828,87.7846221923828,0.895363211631775,13773,0.751406788825989,Cammeo
15252,501.332000732422,207.524047851562,94.2730941772461,0.890861213207245,15595,0.59171324968338,Cammeo
13684,464.566009521484,189.531051635742,92.9057388305664,0.871617078781128,13928,0.605647504329681,Cammeo
14709,489.528991699219,204.923461914063,91.8657302856445,0.893886744976044,15041,0.639799892902374,Cammeo
14331,502.029998779297,212.581451416016,87.3581008911133,0.911662638187408,14618,0.542758643627167,Cammeo
15475,511.796997070313,220.476928710938,90.2072296142578,0.91246896982193,15734,0.827318906784058,Cammeo
14368,491.56298828125,211.297073364258,87.2080154418945,0.910854756832123,14596,0.624424159526825,Cammeo
13670,486.809997558594,207.742202758789,84.5776977539063,0.913371086120606,13923,0.58096045255661,Cammeo
14232,505.885009765625,214.102874755859,86.4141082763672,0.914931058883667,14702,0.526020109653473,Cammeo
14441,495.365997314453,210.023284912109,89.2030181884766,0.905320465564728,14805,0.540214002132416,Cammeo
14093,488.597991943359,204.392456054688,89.1596069335938,0.899841129779816,14463,0.581106722354889,Cammeo
15121,503.486999511719,212.938522338867,91.3305053710937,0.903349339962006,15470,0.783796370029449,Cammeo
15569,528.789001464844,221.576843261719,90.9823837280274,0.911809623241425,16286,0.565692901611328,Cammeo
15684,513.890991210937,221.945327758789,90.8251342773437,0.91243439912796,15944,0.7820103764534,Cammeo
14622,481.615997314453,200.053558349609,94.3836364746094,0.88170999288559,14845,0.608945548534393,Cammeo
14850,509.274993896484,215.963195800781,89.1265487670898,0.91087007522583,15372,0.79941862821579,Cammeo
14017,491.097991943359,212.428359985352,84.6909484863281,0.917090117931366,14287,0.762124836444855,Cammeo
11513,438.625,189.722213745117,77.6855087280273,0.912323713302612,11736,0.68423867225647,Cammeo
14793,501.303985595703,211.601135253906,90.1125335693359,0.904788911342621,15049,0.664525389671326,Cammeo
14466,497.839996337891,204.409545898437,91.2147827148437,0.894915640354157,14885,0.656500995159149,Cammeo
12162,454.776000976563,191.120803833008,82.3174285888672,0.90249091386795,12493,0.745220601558685,Cammeo
17180,547.215026855469,238.435089111328,93.0149459838867,0.920769989490509,17517,0.572208881378174,Cammeo
13831,483.615997314453,202.875778198242,88.2908630371094,0.900335431098938,14270,0.591068387031555,Cammeo
13925,478.290008544922,196.574768066406,91.4311447143555,0.885246872901917,14323,0.662779629230499,Cammeo
14045,482.742004394531,200.027236938477,90.7138442993164,0.891252458095551,14305,0.572610914707184,Cammeo
16588,531.39501953125,221.885498046875,96.6525726318359,0.900142014026642,16854,0.578987777233124,Cammeo
14966,499.638000488281,205.474822998047,93.3816223144531,0.890763342380524,15387,0.581429660320282,Cammeo
16011,525.068969726563,222.94645690918,92.382453918457,0.910108268260956,16298,0.556633293628693,Cammeo
14050,481.251007080078,191.823852539063,95.0619735717774,0.868568539619446,14600,0.607698976993561,Cammeo
14173,480.683013916016,201.935760498047,90.2449798583984,0.894584178924561,14519,0.597563028335571,Cammeo
14106,487.252014160156,209.569381713867,86.5551986694336,0.910724461078644,14348,0.542705476284027,Cammeo
15967,511.614990234375,211.690780639648,96.975227355957,0.88890141248703,16329,0.586676955223084,Cammeo
11667,447.524993896484,186.671249389648,80.8428726196289,0.901357352733612,12039,0.667295813560486,Cammeo
14890,502.540985107422,206.228530883789,93.4573135375977,0.89142233133316,15349,0.5898197889328,Cammeo
13279,474.235992431641,200.544708251953,85.0081405639648,0.905715465545654,13757,0.728494644165039,Cammeo
13942,502.031005859375,214.337982177734,83.7197036743164,0.920561909675598,14273,0.644508123397827,Cammeo
13545,482.735992431641,208.803268432617,83.3051528930664,0.916966259479523,13759,0.532554864883423,Cammeo
14126,498.424987792969,216.885482788086,83.8103866577148,0.922320008277893,14410,0.760771214962006,Cammeo
14530,487.096984863281,201.806228637695,93.058952331543,0.887332499027252,14926,0.687127590179443,Cammeo
13708,486.39599609375,204.623733520508,86.339729309082,0.906621932983398,14361,0.58067524433136,Cammeo
14252,493.114013671875,202.654602050781,91.3096542358398,0.892742156982422,14627,0.563765823841095,Cammeo
14571,489.730987548828,202.393768310547,92.9420852661133,0.888325572013855,14884,0.584898829460144,Cammeo
16194,528.120971679688,226.874389648437,91.6351852416992,0.914801955223084,16524,0.552017986774445,Cammeo
14356,492.022003173828,209.375564575195,88.5943069458008,0.906066238880158,14652,0.576824188232422,Cammeo
15691,511.848999023438,213.612167358398,94.9193496704102,0.89585143327713,16124,0.659147262573242,Cammeo
14105,496.227996826172,209.275421142578,86.9419479370117,0.909619331359863,14567,0.603706538677216,Cammeo
14013,478.277008056641,194.782562255859,92.950325012207,0.878794491291046,14374,0.604008615016937,Cammeo
15009,502.488006591797,211.090362548828,91.7615432739258,0.900574028491974,15370,0.615753829479218,Cammeo
13954,484.532012939453,203.678176879883,88.2087173461914,0.901356041431427,14288,0.750860929489136,Cammeo
16226,517.684020996094,217.08056640625,95.9383773803711,0.897040545940399,16466,0.583144664764404,Cammeo
14505,492.682006835938,205.412139892578,90.7625503540039,0.897086083889008,14834,0.582951545715332,Cammeo
15281,509.516998291016,212.696884155273,92.9938354492188,0.899358034133911,15689,0.64022958278656,Cammeo
15009,507.4169921875,217.132995605469,88.9248809814453,0.912291646003723,15387,0.598588168621063,Cammeo
14652,485.546997070313,201.553604125977,93.448616027832,0.886022865772247,14883,0.59315037727356,Cammeo
15330,501.696990966797,209.679321289062,93.8727264404297,0.894185483455658,15617,0.582623898983002,Cammeo
14407,482.795989990234,202.832336425781,91.1919250488281,0.893233716487885,14671,0.742628872394562,Cammeo
15741,523.776000976563,227.502334594727,89.1243515014648,0.920071125030518,15999,0.56322455406189,Cammeo
14589,495.929992675781,210.283935546875,89.4249496459961,0.905072152614594,14853,0.665101408958435,Cammeo
16376,531.0009765625,227.944854736328,92.6685180664063,0.913633346557617,16667,0.741767466068268,Cammeo
14294,484.194000244141,205.128402709961,89.0013122558594,0.900970220565796,14542,0.704450249671936,Cammeo
14541,492.785003662109,204.257141113281,92.4710159301758,0.891653418540955,14893,0.758291602134705,Cammeo
16734,531.507019042969,220.69548034668,97.8393325805664,0.896362066268921,17242,0.657111465930939,Cammeo
13434,483.364990234375,204.568023681641,84.1559982299805,0.911462128162384,13773,0.7222580909729,Cammeo
14878,506.02099609375,212.181579589844,90.4386520385742,0.904613733291626,15237,0.575774013996124,Cammeo
14504,502.506988525391,212.247573852539,87.93212890625,0.910144746303558,14895,0.553418815135956,Cammeo
14723,491.054992675781,204.175674438477,93.0654907226563,0.890076637268066,15021,0.575679361820221,Cammeo
15830,520.510009765625,219.447616577148,92.6646041870117,0.906473398208618,16121,0.595112800598145,Cammeo
14549,485.493988037109,199.757278442383,93.6482772827148,0.883298873901367,14846,0.619238138198853,Cammeo
14700,506.463989257813,215.430297851562,87.7600784301758,0.913262724876404,15050,0.707547187805176,Cammeo
14842,505.726013183594,214.954742431641,88.6609268188477,0.910974264144897,15313,0.544500708580017,Cammeo
14400,486.899993896484,200.137710571289,93.2465133666992,0.884831190109253,14714,0.618131875991821,Cammeo
12892,473.527008056641,199.939193725586,83.2355270385742,0.909225404262543,13193,0.564547181129456,Cammeo
16588,519.559020996094,218.394454956055,97.666862487793,0.894432008266449,16852,0.640067934989929,Cammeo
15676,512.335021972656,214.767852783203,93.7219390869141,0.899758994579315,15961,0.779280185699463,Cammeo
16706,533.6259765625,228.156173706055,94.2075424194336,0.910772681236267,17037,0.636249363422394,Cammeo
14301,497.773986816406,209.876358032227,87.2993698120117,0.909384667873383,14591,0.600680470466614,Cammeo
15070,504.050994873047,210.025985717773,92.3732223510742,0.898086905479431,15400,0.648730099201202,Cammeo
15381,503.579010009766,211.883529663086,93.3097457885742,0.897810399532318,15749,0.740325391292572,Cammeo
15252,502.591003417969,211.631164550781,92.196159362793,0.900118350982666,15495,0.574463248252869,Cammeo
14887,493.045013427734,199.164916992188,96.6937026977539,0.874239087104797,15347,0.617128908634186,Cammeo
14493,506.841003417969,219.003082275391,84.9192962646484,0.921762943267822,14804,0.541106641292572,Cammeo
14897,491.184997558594,205.719848632812,92.8756942749024,0.892287909984589,15137,0.59445333480835,Cammeo
14690,506.855010986328,214.159484863281,88.8760070800781,0.909821808338165,15064,0.584397494792938,Cammeo
13950,476.337005615234,193.635238647461,92.9441680908203,0.877270579338074,14280,0.715641498565674,Cammeo
14421,507.804992675781,213.885681152344,86.8762435913086,0.913792788982391,14881,0.650943398475647,Cammeo
14517,495.614990234375,211.802825927734,88.0325012207031,0.909531891345978,14815,0.687520742416382,Cammeo
14944,500.238006591797,209.557647705078,91.5284118652344,0.899573385715485,15255,0.628956258296967,Cammeo
14570,469.981994628906,185.401458740234,100.887916564941,0.838981986045837,14895,0.654537260532379,Cammeo
11838,440.256011962891,181.323272705078,83.8383941650391,0.886687219142914,12165,0.601524412631989,Cammeo
15223,514.906982421875,220.368560791016,89.4363784790039,0.913940131664276,15492,0.550281941890717,Cammeo
13694,464.559997558594,191.331100463867,91.7078170776367,0.877643048763275,13918,0.708799183368683,Cammeo
17948,526.918029785156,214.093826293945,107.542449951172,0.86468493938446,18322,0.666369616985321,Cammeo
